2025-04-23 11:10:31 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 3508
2025-04-23 11:10:31 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-04-23 11:10:31 0 [Note] InnoDB: Uses event mutexes
2025-04-23 11:10:31 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-04-23 11:10:31 0 [Note] InnoDB: Number of pools: 1
2025-04-23 11:10:31 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 786507 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 786507 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 1316721 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 1316430 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 1316760 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 1316657 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 1296244 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 1296244 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 1296283 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 1296283 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 1296322 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 1296322 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 786741 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 786741 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 1309440 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 1309440 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 1309479 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:31 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 1309479 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 1309518 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 1309518 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 1309557 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 1309557 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 999866 is in the future! Current system log sequence number 300306.
2025-04-23 11:10:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
